_COLLISION ID,BOROUGH NAME,BOROUGH NUMBER,EASTING,NORTHING,_CASUALTY ID,_CASUALTY CLASS,CASUALTY GENDER,CASUALTY AGE (5 YEAR BANDS),CASUALTY AGE,_CASUALTY COUNT,_CASUALTY SEVERITY,PEDESTRIAN LOCATION,PEDESTRIAN MOVEMENT,CASUALTY MODE OF TRAVEL,_COLLISION DATE
1230428901,Croydon,20,532084,165794,1,Pedestrian,Male,85-89,85.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-02-24
1230428932,Westminster,1,528352,181510,1,Pedestrian,Male,35-39,38.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-02-24
1230428937,Waltham Forest,13,537262,188999,1,Pedestrian,Male,14-Oct,11.0,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side Msk,Pedestrian,2023-02-24
1230428945,Westminster,1,526796,181984,1,Pedestrian,Male,50-54,54.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2023-02-24
1230428953,Ealing,27,519332,179561,1,Pedestrian,Female,14-Oct,11.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-02-24
1230428955,Haringey,31,531485,189647,1,Pedestrian,Female,15-19,16.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-02-23
1230428975,Bexley,18,548898,175298,1,Pedestrian,Female,15-19,17.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-24
1230428989,Wandsworth,10,525020,174611,1,Pedestrian,Female,75-79,79.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-02-24
1230429002,Croydon,20,532065,162346,1,Pedestrian,Female,5-Sep,5.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-02-22
1230429056,Brent,28,523885,185621,1,Pedestrian,Male,55-59,56.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-02-16
1230429072,Tower Hamlets,5,535974,181160,1,Pedestrian,Male,14-Oct,11.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-02-25
1230429120,Hillingdon,26,506279,181283,1,Pedestrian,Male,14-Oct,10.0,1,Serious,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2023-02-25
1230429122,Enfield,32,530977,191693,1,Pedestrian,Female,80-84,80.0,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-02-25
1230429145,Islington,3,530002,186482,1,Pedestrian,Female,30-34,30.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-02-25
1230429158,Islington,3,530447,186003,1,Pedestrian,Male,25-29,25.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-25
1230429163,Wandsworth,10,526366,175477,1,Pedestrian,Male,25-29,25.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-25
1230429171,Enfield,32,535048,195659,2,Pedestrian,Male,14-Oct,11.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-02-25
1230429179,Westminster,1,529991,180830,1,Pedestrian,Male,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-02-26
1230429223,Southwark,8,534548,173177,1,Pedestrian,Male,55-59,55.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-02-26
1230429278,Westminster,1,529836,178399,1,Pedestrian,Female,55-59,58.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-02-25
1230429305,Lewisham,7,538070,173715,1,Pedestrian,Female,50-54,54.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-02-26
1230429308,Sutton,21,525917,165988,1,Pedestrian,Male,0-4,3.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-02-26
1230429323,Hammersmith & Fulham,11,524786,177070,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-26
1230429340,Tower Hamlets,5,535445,182064,1,Pedestrian,Male,60-64,61.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2023-02-27
1230429343,Camden,2,530015,182256,1,Pedestrian,Male,65-69,66.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-02-24
1230429376,Croydon,20,531882,168074,1,Pedestrian,Male,20-24,23.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-02-27
1230429379,Westminster,1,527147,181410,1,Pedestrian,Male,35-39,35.0,1,Serious,On Refuge,Unknown Or Other,Pedestrian,2023-02-27
1230429407,Wandsworth,10,526963,175198,1,Pedestrian,Male,35-39,35.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-02-27
1230429425,Barnet,30,526481,191197,1,Pedestrian,Male,15-19,19.0,1,Serious,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2023-02-27
1230429430,Southwark,8,535383,175942,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-02-27
1230429438,Islington,3,531567,184781,1,Pedestrian,Female,30-34,30.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-02-26
1230429460,Islington,3,531414,182083,1,Pedestrian,Female,25-29,29.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2023-01-30
1230429481,Waltham Forest,13,539337,186645,1,Pedestrian,Female,35-39,36.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-02-24
1230429571,Ealing,27,512608,180406,1,Pedestrian,Female,25-29,26.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-02-27
1230429579,Greenwich,6,540561,178393,1,Pedestrian,Female,60-64,63.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-02-28
1230429587,Kingston-Upon-Thames,23,518580,167669,1,Pedestrian,Unknown,14-Oct,12.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-02-28
1230429588,Redbridge,14,544365,191763,1,Pedestrian,Female,15-19,15.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-28
1230429595,Newham,17,539565,181703,1,Pedestrian,Male,20-24,23.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2023-02-27
1230429598,Enfield,32,535485,198341,1,Pedestrian,Female,14-Oct,14.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-02-28
1230429606,Merton,22,523754,172103,1,Pedestrian,Male,35-39,39.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-02-28
1230429656,Wandsworth,10,527590,171326,1,Pedestrian,Female,35-39,36.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-02-28
1230429660,Islington,3,531095,183202,1,Pedestrian,Unknown,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-02-23
1230429673,Newham,17,542716,183981,1,Pedestrian,Female,35-39,35.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-02-28
1230429682,Newham,17,539081,184471,1,Pedestrian,Female,40-44,43.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-01
1230429729,Harrow,29,519377,190211,1,Pedestrian,Female,20-24,20.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-02-27
1230429733,Sutton,21,526735,165759,1,Pedestrian,Female,20-24,22.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-28
1230429748,Barnet,30,526969,195428,1,Pedestrian,Female,14-Oct,12.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side Msk,Pedestrian,2023-02-28
1230429748,Barnet,30,526969,195428,2,Pedestrian,Female,14-Oct,12.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side Msk,Pedestrian,2023-02-28
1230429749,Bromley,19,534070,170046,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-02-28
1230429758,Barnet,30,519567,194667,1,Pedestrian,Female,15-19,18.0,1,Fatal,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-28
1230429762,Islington,3,531245,183238,1,Pedestrian,Male,30-34,30.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-02-28
1230429763,Lambeth,9,531858,175740,1,Pedestrian,Female,35-39,39.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-02-28
1230429779,Lambeth,9,530169,173671,1,Pedestrian,Male,15-19,17.0,1,Slight,On Refuge,Unknown Or Other,Pedestrian,2023-02-28
1230429792,Bromley,19,547389,167100,1,Pedestrian,Female,5-Sep,9.0,1,Slight,Crossing Road In Zig-Zag App,From Drivers N/Side,Pedestrian,2023-03-01
1230429796,Islington,3,531238,182275,1,Pedestrian,Female,45-49,47.0,1,Serious,Crossing Road Within 50m Xing,Unknown Or Other,Pedestrian,2023-03-01
1230429811,Barnet,30,522183,188268,1,Pedestrian,Male,55-59,56.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-02-23
1230429815,Waltham Forest,13,537419,190217,1,Pedestrian,Male,14-Oct,12.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-03-01
1230429857,Greenwich,6,540727,177549,1,Pedestrian,Male,30-34,33.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-03-01
1230429923,Bexley,18,546258,172531,1,Pedestrian,Male,35-39,38.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-01
1230429924,Camden,2,529298,183852,1,Pedestrian,Male,40-44,40.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-03-01
1230429927,Croydon,20,531800,166582,1,Pedestrian,Female,70-74,70.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-01
1230429947,Kensington & Chelsea,12,528447,177900,1,Pedestrian,Female,25-29,26.0,1,Slight,In Road - Not Crossing,In Rd Back To Traffic,Pedestrian,2023-02-01
1230430002,Barnet,30,523528,187365,1,Pedestrian,Male,14-Oct,13.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-03-01
1230430033,Lambeth,9,531448,177409,1,Pedestrian,Female,35-39,38.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2023-03-02
1230430053,Hillingdon,26,506086,179856,1,Pedestrian,Female,25-29,28.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-02
1230430066,Richmond-Upon-Thames,24,516185,173537,1,Pedestrian,Female,70-74,72.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-03-02
1230430116,Tower Hamlets,5,537887,180122,1,Pedestrian,Female,20-24,23.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-02
1230430139,Brent,28,518223,185132,1,Pedestrian,Female,30-34,33.0,1,Slight,Crossing Road Within 50m Xing,Unknown Or Other,Pedestrian,2023-03-02
1230430149,Bexley,18,551965,177058,1,Pedestrian,Female,30-34,34.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-03-02
1230430158,Tower Hamlets,5,535592,182123,1,Pedestrian,Female,25-29,28.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-02
1230430168,Tower Hamlets,5,537717,180521,1,Pedestrian,Female,50-54,51.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-02
1230430170,Islington,3,532892,182451,1,Pedestrian,Male,25-29,27.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-03
1230430194,Richmond-Upon-Thames,24,516281,173270,1,Pedestrian,Male,80-84,83.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side Msk,Pedestrian,2023-03-03
1230430211,Westminster,1,529658,180815,1,Pedestrian,Female,Unknown,,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-03-02
1230430225,Wandsworth,10,528083,176043,1,Pedestrian,Male,14-Oct,10.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-03
1230430233,Hounslow,25,520276,178336,1,Pedestrian,Female,35-39,36.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-03-03
1230430260,Greenwich,6,538589,177787,1,Pedestrian,Male,30-34,31.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-02
1230430296,Redbridge,14,545595,187151,1,Pedestrian,Male,14-Oct,12.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2023-03-03
1230430299,Bexley,18,550492,177977,1,Pedestrian,Male,25-29,26.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-03-03
1230430393,Tower Hamlets,5,537954,179417,1,Pedestrian,Male,25-29,29.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-04
1230430396,Westminster,1,528028,181114,1,Pedestrian,Female,25-29,28.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-03-04
1230430410,Haringey,31,531152,190344,1,Pedestrian,Male,30-34,32.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-04
1230430456,Wandsworth,10,527411,171408,1,Pedestrian,Female,20-24,20.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-02-22
1230430470,Tower Hamlets,5,533841,182408,1,Pedestrian,Female,25-29,27.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2023-03-05
1230430497,Ealing,27,515563,180182,1,Pedestrian,Male,40-44,40.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2023-02-14
1230430560,Barnet,30,526569,193956,1,Pedestrian,Female,35-39,36.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2023-03-05
1230430580,Harrow,29,514909,187801,1,Pedestrian,Male,55-59,56.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-05
1230430580,Harrow,29,514909,187801,2,Pedestrian,Male,25-29,25.0,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-05
1230430580,Harrow,29,514909,187801,3,Pedestrian,Female,45-49,45.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-05
1230430621,Haringey,31,528483,188164,1,Pedestrian,Female,40-44,43.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-06
1230430630,Wandsworth,10,526267,172070,1,Pedestrian,Female,35-39,35.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-06
1230430631,Merton,22,526807,167256,1,Pedestrian,Female,55-59,55.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-03-06
1230430632,Hackney,4,532838,185425,1,Pedestrian,Female,40-44,44.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-06
1230430633,Barnet,30,520312,191032,1,Pedestrian,Female,0-4,3.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-03-06
1230430648,Waltham Forest,13,538004,186684,1,Pedestrian,Female,60-64,61.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-06
1230430676,Hounslow,25,510610,174247,1,Pedestrian,Female,65-69,65.0,1,Slight,Crossing Road Within 50m Xing,Unknown Or Other,Pedestrian,2023-02-28
1230430710,Newham,17,539774,181823,1,Pedestrian,Female,65-69,68.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-06
1230430734,Brent,28,518050,184985,1,Pedestrian,Female,35-39,36.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-06
1230430737,Tower Hamlets,5,534223,181584,1,Pedestrian,Female,55-59,55.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-06
1230430743,Greenwich,6,545192,178650,1,Pedestrian,Female,20-24,23.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-03-06
1230430745,Southwark,8,533092,178188,1,Pedestrian,Female,60-64,64.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-06
1230430751,Newham,17,541609,183468,1,Pedestrian,Male,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-03-06
1230430772,Ealing,27,520521,182832,1,Pedestrian,Female,20-24,24.0,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-07
1230430799,Wandsworth,10,525369,174679,1,Pedestrian,Female,40-44,42.0,1,Serious,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-03-07
1230430815,Merton,22,525380,172206,1,Pedestrian,Female,0-4,2.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-07
1230430818,Southwark,8,535613,175880,1,Pedestrian,Male,45-49,48.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-03-07
1230430819,Croydon,20,531308,169653,1,Pedestrian,Female,15-19,15.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-07
1230430824,Hillingdon,26,506729,178988,1,Pedestrian,Female,20-24,21.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-03-07
1230430837,Hammersmith & Fulham,11,524621,177271,1,Pedestrian,Female,25-29,28.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-07
1230430852,Haringey,31,534083,188258,1,Pedestrian,Male,15-19,18.0,1,Serious,In Centre Of Carriageway,Unknown Or Other,Pedestrian,2023-03-07
1230430857,Lewisham,7,540202,174106,1,Pedestrian,Male,45-49,46.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2023-03-06
1230430868,Greenwich,6,543557,179127,1,Pedestrian,Male,5-Sep,9.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-07
1230430873,Southwark,8,532552,176641,1,Pedestrian,Female,35-39,35.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2023-02-24
1230430918,Barking & Dagenham,16,548414,188883,1,Pedestrian,Female,0-4,2.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-07
1230430921,Southwark,8,534038,171461,1,Pedestrian,Male,55-59,57.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-03-07
1230430922,Enfield,32,533594,195451,1,Pedestrian,Male,35-39,36.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-07
1230430923,Brent,28,517946,185063,1,Pedestrian,Male,60-64,62.0,1,Slight,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2023-03-07
1230430931,Lambeth,9,530066,177330,1,Pedestrian,Female,65-69,65.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-07
1230430945,Barking & Dagenham,16,544908,183784,1,Pedestrian,Female,0-4,4.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-07
1230430952,Lewisham,7,539840,175033,1,Pedestrian,Male,25-29,26.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2023-03-07
1230430956,Havering,15,551988,183395,1,Pedestrian,Female,35-39,35.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-03-07
1230430971,Croydon,20,532721,167782,1,Pedestrian,Female,5-Sep,6.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-08
1230430972,Newham,17,540494,185325,1,Pedestrian,Female,55-59,56.0,1,Serious,In Centre Of Carriageway,In Rd Not Crossing,Pedestrian,2023-03-01
1230430972,Newham,17,540494,185325,2,Pedestrian,Male,50-54,51.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-03-01
1230430973,Camden,2,526983,185437,1,Pedestrian,Male,80-84,80.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2023-03-06
1230430977,Lambeth,9,530206,172372,2,Pedestrian,Female,85-89,86.0,1,Fatal,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-03-08
1230430981,Hackney,4,536597,184701,1,Pedestrian,Male,60-64,64.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-03-08
1230430982,Newham,17,539815,184595,1,Pedestrian,Male,30-34,31.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-08
1230430997,Southwark,8,532241,179948,1,Pedestrian,Female,15-19,19.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-03-08
1230430997,Southwark,8,532241,179948,2,Pedestrian,Female,15-19,19.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-03-08
1230430999,Westminster,1,530544,181093,1,Pedestrian,Female,40-44,40.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-08
1230431001,Southwark,8,534210,176396,1,Pedestrian,Male,30-34,32.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-03-08
1230431012,Hounslow,25,516108,177441,1,Pedestrian,Female,60-64,60.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-08
1230431043,Hillingdon,26,509273,179741,1,Pedestrian,Male,40-44,42.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-02-08
1230431045,Kensington & Chelsea,12,526084,177264,1,Pedestrian,Female,30-34,30.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-07
1230431066,Richmond-Upon-Thames,24,516315,171669,1,Pedestrian,Female,65-69,65.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-08
1230431067,Kingston-Upon-Thames,23,520890,169279,1,Pedestrian,Female,15-19,15.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-08
1230431081,Westminster,1,526928,183258,1,Pedestrian,Female,55-59,56.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-03-08
1230431084,Redbridge,14,543964,185497,1,Pedestrian,Male,30-34,33.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-03-05
1230431093,Haringey,31,530945,190536,1,Pedestrian,Female,14-Oct,11.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-03-08
1230431111,Richmond-Upon-Thames,24,515221,171090,1,Pedestrian,Male,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-03-08
1230431114,Kensington & Chelsea,12,526916,177876,1,Pedestrian,Unknown,25-29,29.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-03-08
1230431114,Kensington & Chelsea,12,526916,177876,2,Pedestrian,Male,35-39,39.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-03-08
1230431115,Southwark,8,532624,178678,1,Pedestrian,Male,25-29,27.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2023-03-08
1230431121,Barnet,30,522610,188537,2,Pedestrian,Female,20-24,22.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-03-08
1230431137,Tower Hamlets,5,537378,182860,1,Pedestrian,Female,20-24,24.0,1,Serious,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-03-09
1230431142,Haringey,31,533914,188229,1,Pedestrian,Male,14-Oct,10.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-03-07
